source,target,weight,source_name,target_name
Q1418,Q6044894,1,Nokia,InterDigital
Q1740314,Q739518,1,KeyBank,Aon plc
Q1585599,Q6044894,1,Harman International Industries,InterDigital
Q106158,Q1196745,1,S&P Global Ratings,Rambus
Q53268,Q533415,1,Toyota,Best Buy
Q1129792,Q5141641,1,The Cooper Companies,Coinstar
Q37158,Q5141641,1,Starbucks,Coinstar
Q193412,Q459965,1,Texas Instruments,Caterpillar
Q193412,Q80978,1,Texas Instruments,Hewlett-Packard
Q459965,Q80978,1,Caterpillar,Hewlett-Packard
Q1758392,Q538203,1,"IDEXX Laboratories, Inc.",Patterson Companies
Q1758392,Q8073337,1,"IDEXX Laboratories, Inc.",Zoetis
Q538203,Q8073337,1,Patterson Companies,Zoetis
Q18151094,Q7685824,1,Kirby Corporation,Targa Resources
Q1817417,Q3208192,1,National Oilwell Varco,Stepan Company
Q1817417,Q6049324,1,National Oilwell Varco,International Coal Group
Q1817417,Q7673435,1,National Oilwell Varco,"Tableau Software, Inc."
Q1141267,Q899010,1,Thomson Reuters,Mylan
Q3208192,Q7673435,1,Stepan Company,"Tableau Software, Inc."
Q6049324,Q7673435,1,International Coal Group,"Tableau Software, Inc."
Q1141173,Q483551,1,Marriott International,Walmart
Q19995004,Q552363,1,WeWork,Starwood
Q2140315,Q54173,1,Textron,General Electric
Q5041354,Q899010,1,Carlisle Companies,Mylan
Q1472929,Q6545346,1,"Nasdaq, Inc.",Lifeboat Distribution
Q1472929,Q7555837,1,"Nasdaq, Inc.",SolarWinds
Q2283,Q6545346,1,Microsoft,Lifeboat Distribution
Q248,Q6545346,1,Intel,Lifeboat Distribution
Q248,Q7555837,1,Intel,SolarWinds
Q248,Q80978,1,Intel,Hewlett-Packard
Q6545346,Q7555837,1,Lifeboat Distribution,SolarWinds
Q6545346,Q80978,1,Lifeboat Distribution,Hewlett-Packard
Q7555837,Q80978,1,SolarWinds,Hewlett-Packard
Q1192211,Q44294,1,Strategy,Ford Motor Company
Q219508,Q5370757,1,Citigroup,Emergent
Q1662481,Q219635,1,IHS Inc.,BlackRock
Q1662481,Q30635731,1,IHS Inc.,"Cboe Global Markets, Inc."
Q219635,Q30635731,1,BlackRock,"Cboe Global Markets, Inc."
Q1129792,Q212235,1,The Cooper Companies,American International Group
Q130624258,Q24204582,1,Fifth Third Bancorp,OnDeck Capital
Q181507,Q24204582,1,SunTrust Banks,OnDeck Capital
Q193326,Q24204582,1,Goldman Sachs,OnDeck Capital
Q193326,Q917131,1,Goldman Sachs,Regions Financial Corporation
Q24204582,Q334204,1,OnDeck Capital,Morgan Stanley
Q24204582,Q917131,1,OnDeck Capital,Regions Financial Corporation
Q5037190,Q905049,1,CarMax,Shire plc
Q20873932,Q95,1,Grab,Google
Q1472929,Q1501630,1,"Nasdaq, Inc.",Interpublic Group of Companies
Q1141267,Q725634,1,Thomson Reuters,Ashland Inc.
Q11407,Q5969568,1,VMware,ICG Group
Q725634,Q899010,1,Ashland Inc.,Mylan
Q18148411,Q66,1,Esterline,Boeing
Q66,Q7833612,1,Boeing,TransDigm Group Inc.
Q5656147,Q7119110,1,"Hardinge, Inc.",PFSweb
Q294721,Q312,1,AMC Theatres,Apple Inc.
Q20800404,Q3277465,1,Alphabet Inc.,Sirius XM
Q3277465,Q3884,1,Sirius XM,Amazon
Q3277465,Q95,1,Sirius XM,Google
Q1472929,Q690604,1,"Nasdaq, Inc.",Axon Enterprise
Q4972280,Q690604,1,Broadridge Financial Solutions,Axon Enterprise
Q1472929,Q7187948,1,"Nasdaq, Inc.",Photronics Inc
Q2283,Q7643493,1,Microsoft,Superior Bancorp
Q1508526,Q3511946,1,"Sturm, Ruger & Co.",T. Rowe Price
Q3511946,Q463090,1,T. Rowe Price,Smith & Wesson
Q1472929,Q7711656,1,"Nasdaq, Inc.",TheStreet
Q152433,Q459965,1,Xerox,Caterpillar
Q2376711,Q467752,1,Sysco,Verizon Communications
Q2376711,Q5287613,1,Sysco,Docusign
Q2376711,Q589288,1,Sysco,The Bank of New York Mellon
Q2376711,Q80978,1,Sysco,Hewlett-Packard
Q467752,Q5287613,1,Verizon Communications,Docusign
Q467752,Q589288,1,Verizon Communications,The Bank of New York Mellon
Q467752,Q80978,1,Verizon Communications,Hewlett-Packard
Q5287613,Q589288,1,Docusign,The Bank of New York Mellon
Q5287613,Q80978,1,Docusign,Hewlett-Packard
Q589288,Q80978,1,The Bank of New York Mellon,Hewlett-Packard
Q37156,Q905086,1,IBM,Henry Schein
Q1508526,Q21072695,1,"Sturm, Ruger & Co.",Vista Outdoor
Q1471346,Q81230,1,Whirlpool,Siemens
Q478214,Q48742870,1,Tesla,Nutrien
Q11407,Q174198,1,VMware,Gartner
Q4778915,Q7280957,1,Cloudflare,Urban One
Q1419248,Q7307899,1,FirstEnergy,Regal Rexnord
Q625713,Q768773,1,BHP,MSCI
Q3884,Q5969568,1,Amazon,ICG Group
Q334204,Q5370757,1,Morgan Stanley,Emergent
Q334204,Q645708,1,Morgan Stanley,ING Group
Q5370757,Q645708,1,Emergent,ING Group
Q17112054,Q29739,1,Silicon Valley Bank,International
Q55614037,Q6723256,1,Hudson Pacific Properties,Macerich
Q30635731,Q334204,1,"Cboe Global Markets, Inc.",Morgan Stanley
Q127278673,Q152433,1,LinkedIn Corporation,Xerox
Q127278673,Q248,1,LinkedIn Corporation,Intel
Q127278673,Q333718,1,LinkedIn Corporation,Johnson & Johnson
Q127278673,Q35476,1,LinkedIn Corporation,AT&T
Q127278673,Q459965,1,LinkedIn Corporation,Caterpillar
Q152433,Q333718,1,Xerox,Johnson & Johnson
Q1532489,Q2874395,1,Pall Corporation,Avis Budget Group
Q1532489,Q507154,1,Pall Corporation,Novartis
Q1024454,Q188920,1,CSX Corporation,Delta Air Lines
Q1760641,Q188920,1,Parametric Technology Corporation,Delta Air Lines
Q219508,Q459965,1,Citigroup,Caterpillar
Q333718,Q459965,1,Johnson & Johnson,Caterpillar
Q35476,Q459965,1,AT&T,Caterpillar
Q30324333,Q7455653,1,TechnipFMC,ServiceNow
Q2494842,Q2579502,1,ESAB,Colfax Corporation
Q666694,Q7921363,1,Canadian Imperial Bank of Commerce,Verint Systems
Q1916402,Q3884,1,Pearson plc,Amazon
Q124668353,Q26049,1,Surgery Partners,Aetna
Q193199,Q214346,1,UBS,Viacom
Q174198,Q5969568,1,Gartner,ICG Group
Q1542175,Q768773,1,Mitsubishi UFJ Financial Group,MSCI
Q166621,Q768773,1,Mizuho Financial Group,MSCI
Q3067064,Q544847,1,Sociedad Química y Minera de Chile,Qualcomm
Q35476,Q407237,1,AT&T,Air France-KLM
Q407237,Q544847,1,Air France-KLM,Qualcomm
Q193199,Q950380,1,UBS,CBS Corporation
Q1472929,Q27963938,1,"Nasdaq, Inc.",Long Blockchain Corp.
Q1472929,Q6049324,1,"Nasdaq, Inc.",International Coal Group
Q2749364,Q5451274,1,Fortinet,FireEye
Q152433,Q192314,1,Xerox,JPMorgan Chase
Q152433,Q372657,1,Xerox,Credit Suisse
Q37156,Q507154,1,IBM,Novartis
Q188920,Q301965,1,Delta Air Lines,Sprint Corporation
Q1472929,Q19865761,1,"Nasdaq, Inc.","Ventas, Inc."
Q1472929,Q5374115,1,"Nasdaq, Inc.",Empire Resorts
Q19865761,Q5374115,1,"Ventas, Inc.",Empire Resorts
Q219508,Q333718,1,Citigroup,Johnson & Johnson
Q1129792,Q41187,1,The Cooper Companies,Sony Group
Q533415,Q7156755,1,Best Buy,Payless ShoeSource
Q5479360,Q5532704,1,"Macy's, Inc.",Genesco
Q5532704,Q7156755,1,Genesco,Payless ShoeSource
Q1129792,Q266423,1,The Cooper Companies,Bristol-Myers Squibb
Q1129792,Q731938,1,The Cooper Companies,AstraZeneca
Q188920,Q206921,1,Delta Air Lines,Pfizer
Q188920,Q248,1,Delta Air Lines,Intel
Q188920,Q3067064,1,Delta Air Lines,Sociedad Química y Minera de Chile
Q188920,Q35476,1,Delta Air Lines,AT&T
Q188920,Q544847,1,Delta Air Lines,Qualcomm
Q206921,Q3067064,1,Pfizer,Sociedad Química y Minera de Chile
Q206921,Q407237,1,Pfizer,Air France-KLM
Q206921,Q544847,1,Pfizer,Qualcomm
Q248,Q3067064,1,Intel,Sociedad Química y Minera de Chile
Q248,Q407237,1,Intel,Air France-KLM
Q3067064,Q407237,1,Sociedad Química y Minera de Chile,Air France-KLM
Q1472929,Q458363,1,"Nasdaq, Inc.",Marathon Petroleum
Q15831130,Q5275978,1,Infoblox,Digital River
Q20708193,Q4856439,1,Live Oak Bank,Bankrate
Q1472929,Q7308000,1,"Nasdaq, Inc.",Regency Centers
Q26989,Q2837996,1,Infosys,Alliance Data
Q212235,Q502132,1,American International Group,Leidos
Q1046951,Q533415,1,Target Corporation,Best Buy
Q1046951,Q5532704,1,Target Corporation,Genesco
Q483551,Q483915,1,Walmart,Nike
Q483551,Q533415,1,Walmart,Best Buy
Q483551,Q5532704,1,Walmart,Genesco
Q483551,Q7156755,1,Walmart,Payless ShoeSource
Q483915,Q533415,1,Nike,Best Buy
Q483915,Q5532704,1,Nike,Genesco
Q533415,Q5479360,1,Best Buy,"Macy's, Inc."
Q533415,Q5532704,1,Best Buy,Genesco
Q5099817,Q733482,1,China Nepstar,GoPro
Q1113804,Q18636367,1,Comcast,Extreme Reach
Q3884,Q96095585,1,Amazon,Pinterest Inc.
Q109680037,Q5452773,1,Franchise Group,First Commonwealth Bank
Q5013012,Q6723256,1,CMS Energy,Macerich
Q1046951,Q7638158,1,Target Corporation,Sunrun
Q41187,Q53268,1,Sony Group,Toyota
Q1472929,Q7201095,1,"Nasdaq, Inc.",Planet Fitness
Q483551,Q570473,1,Walmart,McKesson Corporation
Q20486917,Q612714,1,Welltower,Sunrise Senior Living
Q27893,Q5452773,1,ArcelorMittal,First Commonwealth Bank
Q5439999,Q5452773,1,Federal Agricultural Mortgage Corporation,First Commonwealth Bank
Q193326,Q26678,1,Goldman Sachs,BMW Group
Q15109916,Q47500199,1,Otelco,Aurora Cannabis
Q66,Q8085893,1,Boeing,Expedia Group
Q1472929,Q16988318,1,"Nasdaq, Inc.",Clean Diesel Technologies
Q127690442,Q8178679,1,First Financial Bancorp,MainSource Bank
Q1630431,Q3518066,1,HCA Corporation,Tenet Healthcare
Q1194832,Q624798,1,Toronto-Dominion Bank,Canadian National Railway
Q247489,Q899010,1,Merck & Co.,Mylan
Q193199,Q552581,1,UBS,SAP
Q19873469,Q552581,1,Bio-Techne,SAP
Q2529982,Q7414,1,The New York Times Company,The Walt Disney Company
Q2162158,Q502344,1,BOK Financial Corporation,Lear Corporation
Q1419248,Q930919,1,FirstEnergy,Public Service Enterprise Group
Q35476,Q53268,1,AT&T,Toyota
Q35476,Q7695732,1,AT&T,Telenav
Q53268,Q7695732,1,Toyota,Telenav
Q157062,Q5139058,1,Unilever,Coca-Cola Bottling Co. Consolidated
Q1516410,Q24525746,1,Suncor Energy,BCE Inc.
Q1046951,Q733482,1,Target Corporation,GoPro
Q483551,Q733482,1,Walmart,GoPro
Q1049080,Q5424656,1,Juniper Networks,FBR Capital Markets
Q108770716,Q5424656,1,Samsara,FBR Capital Markets
Q219635,Q2207629,1,BlackRock,SPX Corporation
Q1325987,Q7713699,1,Tyson Foods,The Andersons
Q293796,Q63327,1,Aimco,Airbnb
Q5184408,Q6049324,1,Crescent Point Energy,International Coal Group
Q108770716,Q122141,1,Samsara,Vodafone
Q122141,Q19900,1,Vodafone,Oracle Corporation
Q122141,Q19923099,1,Vodafone,Hewlett Packard Enterprise
Q122141,Q37156,1,Vodafone,IBM
Q1391599,Q1472929,1,Mercer,"Nasdaq, Inc."
Q152433,Q5985017,1,Xerox,Icahn Enterprises
Q1472929,Q7319192,1,"Nasdaq, Inc.",Rex Energy
Q934853,Q95,1,Motorola Mobility,Google
Q1915079,Q5023914,1,McDermott International,Calpine
Q5023914,Q5095516,1,Calpine,Chicago Bridge & Iron Company
Q1472929,Q41187,1,"Nasdaq, Inc.",Sony Group
Q1472929,Q8093,1,"Nasdaq, Inc.",Nintendo
Q3511946,Q41187,1,T. Rowe Price,Sony Group
Q3511946,Q8093,1,T. Rowe Price,Nintendo
Q1044059,Q451476,1,Carnival Corporation & plc,Scotiabank
Q1472929,Q7196294,1,"Nasdaq, Inc.",Pinnacle Financial Partners
Q193326,Q7663801,1,Goldman Sachs,Global Industrial Company
Q1129117,Q947718,1,Tupperware,Reynolds American
Q16985829,Q947718,1,Tupperware Brands,Reynolds American
Q1129792,Q6782872,1,The Cooper Companies,Masco
Q6782872,Q95,1,Masco,Google
Q1472929,Q16956471,1,"Nasdaq, Inc.",Cenveo
Q170614,Q688687,1,Ryanair,Encana
Q1472929,Q5629392,1,"Nasdaq, Inc.",Home Depot Supply
Q1066858,Q4929570,1,Tiffany & Co.,Blue Nile Inc.
Q1049080,Q108770716,1,Juniper Networks,Samsara
Q1023765,Q518016,1,CIT Group,Unisys
Q1023765,Q632694,1,CIT Group,Archer Daniels Midland
Q1023765,Q7889101,1,CIT Group,United Rentals
Q219635,Q744149,1,BlackRock,Wells Fargo
Q1056637,Q130326112,1,The Hershey Company,Kellogg’s
Q1056637,Q3295867,1,The Hershey Company,The Coca-Cola Company
Q193326,Q22909236,1,Goldman Sachs,Instacart
Q108770716,Q7512309,1,Samsara,Sigma Designs
Q1472929,Q7512309,1,"Nasdaq, Inc.",Sigma Designs
Q3403513,Q7955609,1,Principal Financial Group,WSFS Bank
Q109680037,Q7304530,1,Franchise Group,Red Lion Hotels Corporation
Q259011,Q95,1,Motorola,Google
Q19681433,Q629998,1,Kraft Heinz,General Mills
Q478214,Q5421507,1,Tesla,Exponent
Q1194832,Q688725,1,Toronto-Dominion Bank,Teck Resources
Q1472929,Q3511946,1,"Nasdaq, Inc.",T. Rowe Price
Q1046951,Q835370,1,Target Corporation,Yamana Gold
Q130318284,Q1624295,1,Q130318284,Knoll
Q130318284,Q1715931,1,Q130318284,Tech Data
Q53268,Q5421507,1,Toyota,Exponent
Q15109925,Q483551,1,Tractor Supply Company,Walmart
Q2529982,Q4856439,1,The New York Times Company,Bankrate
Q1023765,Q1046951,1,CIT Group,Target Corporation
Q1023765,Q130318284,1,CIT Group,Q130318284
Q1023765,Q1624295,1,CIT Group,Knoll
Q1023765,Q1715931,1,CIT Group,Tech Data
Q1023765,Q1785405,1,CIT Group,Newmont Mining Corporation
Q1023765,Q19903490,1,CIT Group,Navient
Q1023765,Q29469208,1,CIT Group,Simpson Manufacturing Company
Q1023765,Q33127130,1,CIT Group,TrueBlue
Q1023765,Q467238,1,CIT Group,American Water Works
Q1023765,Q4732492,1,CIT Group,Alliant Energy
Q1624295,Q19903490,1,Knoll,Navient
Q1624295,Q20183163,1,Knoll,Union Pacific Corporation
Q1624295,Q29469208,1,Knoll,Simpson Manufacturing Company
Q1023765,Q835370,1,CIT Group,Yamana Gold
Q1046951,Q130318284,1,Target Corporation,Q130318284
Q1046951,Q1624295,1,Target Corporation,Knoll
Q1046951,Q1715931,1,Target Corporation,Tech Data
Q1046951,Q1785405,1,Target Corporation,Newmont Mining Corporation
Q1046951,Q19903490,1,Target Corporation,Navient
Q1046951,Q20183163,1,Target Corporation,Union Pacific Corporation
Q1046951,Q29469208,1,Target Corporation,Simpson Manufacturing Company
Q1046951,Q33127130,1,Target Corporation,TrueBlue
Q1046951,Q467238,1,Target Corporation,American Water Works
Q1046951,Q4732492,1,Target Corporation,Alliant Energy
Q1046951,Q518016,1,Target Corporation,Unisys
Q1046951,Q7889101,1,Target Corporation,United Rentals
Q1715931,Q4732492,1,Tech Data,Alliant Energy
Q1715931,Q518016,1,Tech Data,Unisys
Q1715931,Q632694,1,Tech Data,Archer Daniels Midland
Q130318284,Q1785405,1,Q130318284,Newmont Mining Corporation
Q130318284,Q19903490,1,Q130318284,Navient
Q130318284,Q20183163,1,Q130318284,Union Pacific Corporation
Q130318284,Q29469208,1,Q130318284,Simpson Manufacturing Company
Q130318284,Q33127130,1,Q130318284,TrueBlue
Q130318284,Q467238,1,Q130318284,American Water Works
Q130318284,Q4732492,1,Q130318284,Alliant Energy
Q130318284,Q518016,1,Q130318284,Unisys
Q130318284,Q632694,1,Q130318284,Archer Daniels Midland
Q130318284,Q7889101,1,Q130318284,United Rentals
Q130318284,Q835370,1,Q130318284,Yamana Gold
Q1624295,Q1715931,1,Knoll,Tech Data
Q1624295,Q1785405,1,Knoll,Newmont Mining Corporation
Q19903490,Q29469208,1,Navient,Simpson Manufacturing Company
Q19903490,Q33127130,1,Navient,TrueBlue
Q19903490,Q467238,1,Navient,American Water Works
Q1624295,Q33127130,1,Knoll,TrueBlue
Q1624295,Q467238,1,Knoll,American Water Works
Q1624295,Q4732492,1,Knoll,Alliant Energy
Q1624295,Q518016,1,Knoll,Unisys
Q1624295,Q632694,1,Knoll,Archer Daniels Midland
Q1624295,Q7889101,1,Knoll,United Rentals
Q1624295,Q835370,1,Knoll,Yamana Gold
Q1715931,Q1785405,1,Tech Data,Newmont Mining Corporation
Q1715931,Q19903490,1,Tech Data,Navient
Q1715931,Q20183163,1,Tech Data,Union Pacific Corporation
Q1715931,Q29469208,1,Tech Data,Simpson Manufacturing Company
Q1715931,Q33127130,1,Tech Data,TrueBlue
Q1715931,Q467238,1,Tech Data,American Water Works
Q29469208,Q33127130,1,Simpson Manufacturing Company,TrueBlue
Q29469208,Q467238,1,Simpson Manufacturing Company,American Water Works
Q29469208,Q4732492,1,Simpson Manufacturing Company,Alliant Energy
Q1715931,Q7889101,1,Tech Data,United Rentals
Q1715931,Q835370,1,Tech Data,Yamana Gold
Q1785405,Q19903490,1,Newmont Mining Corporation,Navient
Q1785405,Q20183163,1,Newmont Mining Corporation,Union Pacific Corporation
Q1785405,Q29469208,1,Newmont Mining Corporation,Simpson Manufacturing Company
Q1785405,Q33127130,1,Newmont Mining Corporation,TrueBlue
Q1785405,Q467238,1,Newmont Mining Corporation,American Water Works
Q1785405,Q4732492,1,Newmont Mining Corporation,Alliant Energy
Q1785405,Q518016,1,Newmont Mining Corporation,Unisys
Q1785405,Q632694,1,Newmont Mining Corporation,Archer Daniels Midland
Q1785405,Q7889101,1,Newmont Mining Corporation,United Rentals
Q1785405,Q835370,1,Newmont Mining Corporation,Yamana Gold
Q19903490,Q20183163,1,Navient,Union Pacific Corporation
Q467238,Q7889101,1,American Water Works,United Rentals
Q467238,Q835370,1,American Water Works,Yamana Gold
Q4732492,Q518016,1,Alliant Energy,Unisys
Q19903490,Q4732492,1,Navient,Alliant Energy
Q19903490,Q518016,1,Navient,Unisys
Q19903490,Q632694,1,Navient,Archer Daniels Midland
Q19903490,Q7889101,1,Navient,United Rentals
Q19903490,Q835370,1,Navient,Yamana Gold
Q20183163,Q29469208,1,Union Pacific Corporation,Simpson Manufacturing Company
Q20183163,Q33127130,1,Union Pacific Corporation,TrueBlue
Q20183163,Q467238,1,Union Pacific Corporation,American Water Works
Q20183163,Q4732492,1,Union Pacific Corporation,Alliant Energy
Q20183163,Q518016,1,Union Pacific Corporation,Unisys
Q20183163,Q632694,1,Union Pacific Corporation,Archer Daniels Midland
Q20183163,Q7889101,1,Union Pacific Corporation,United Rentals
Q20183163,Q835370,1,Union Pacific Corporation,Yamana Gold
Q188920,Q620875,1,Delta Air Lines,Goodyear Tire and Rubber Company
Q334204,Q620875,1,Morgan Stanley,Goodyear Tire and Rubber Company
Q2283,Q4972280,1,Microsoft,Broadridge Financial Solutions
Q29469208,Q518016,1,Simpson Manufacturing Company,Unisys
Q29469208,Q632694,1,Simpson Manufacturing Company,Archer Daniels Midland
Q29469208,Q7889101,1,Simpson Manufacturing Company,United Rentals
Q29469208,Q835370,1,Simpson Manufacturing Company,Yamana Gold
Q33127130,Q467238,1,TrueBlue,American Water Works
Q33127130,Q4732492,1,TrueBlue,Alliant Energy
Q33127130,Q518016,1,TrueBlue,Unisys
Q33127130,Q632694,1,TrueBlue,Archer Daniels Midland
Q33127130,Q7889101,1,TrueBlue,United Rentals
Q33127130,Q835370,1,TrueBlue,Yamana Gold
Q467238,Q4732492,1,American Water Works,Alliant Energy
Q467238,Q518016,1,American Water Works,Unisys
Q467238,Q632694,1,American Water Works,Archer Daniels Midland
Q2006989,Q20873932,1,YPF,Grab
Q2006989,Q333718,1,YPF,Johnson & Johnson
Q2006989,Q583268,1,YPF,Vale
Q4732492,Q632694,1,Alliant Energy,Archer Daniels Midland
Q4732492,Q7889101,1,Alliant Energy,United Rentals
Q4732492,Q835370,1,Alliant Energy,Yamana Gold
Q518016,Q632694,1,Unisys,Archer Daniels Midland
Q518016,Q7889101,1,Unisys,United Rentals
Q518016,Q835370,1,Unisys,Yamana Gold
Q632694,Q7889101,1,Archer Daniels Midland,United Rentals
Q632694,Q835370,1,Archer Daniels Midland,Yamana Gold
Q7889101,Q835370,1,United Rentals,Yamana Gold
Q1825763,Q188920,1,Lincoln National Corporation,Delta Air Lines
Q1825763,Q334204,1,Lincoln National Corporation,Morgan Stanley
Q1825763,Q620875,1,Lincoln National Corporation,Goodyear Tire and Rubber Company
Q188920,Q334204,1,Delta Air Lines,Morgan Stanley
Q106158,Q324616,1,S&P Global Ratings,Ingram Micro
Q1049080,Q193326,1,Juniper Networks,Goldman Sachs
Q1049080,Q372657,1,Juniper Networks,Credit Suisse
Q4972280,Q95,1,Broadridge Financial Solutions,Google
Q116452644,Q26049,1,"Netflix, Inc.",Aetna
Q116452644,Q624375,1,"Netflix, Inc.",CVS Health
Q108770716,Q155026,1,Samsara,United Parcel Service
Q731938,Q905049,1,AstraZeneca,Shire plc
Q1472929,Q18169198,1,"Nasdaq, Inc.",Qorvo
Q105557,Q1389504,1,Embraer,"Morningstar, Inc."
Q1389504,Q66,1,"Morningstar, Inc.",Boeing
Q502940,Q518016,1,General Dynamics,Unisys
Q17086972,Q37156,1,Huron Consulting Group,IBM
Q1470619,Q3884,1,Parker Hannifin,Amazon
Q1470619,Q48872,1,Parker Hannifin,Eaton Corporation
Q3884,Q48872,1,Amazon,Eaton Corporation
Q2659099,Q7045708,1,Noble Energy,Noble Corporation
Q333718,Q4854759,1,Johnson & Johnson,Bandwidth.com
Q1359568,Q248,1,Alibaba Group,Intel
Q2006989,Q842947,1,YPF,Celgene
Q2006989,Q98525405,1,YPF,Vista Oil & Gas
Q20873932,Q333718,1,Grab,Johnson & Johnson
Q20873932,Q583268,1,Grab,Vale
Q20873932,Q842947,1,Grab,Celgene
Q20873932,Q98525405,1,Grab,Vista Oil & Gas
Q333718,Q583268,1,Johnson & Johnson,Vale
Q333718,Q842947,1,Johnson & Johnson,Celgene
Q333718,Q98525405,1,Johnson & Johnson,Vista Oil & Gas
Q583268,Q842947,1,Vale,Celgene
Q583268,Q98525405,1,Vale,Vista Oil & Gas
Q842947,Q98525405,1,Celgene,Vista Oil & Gas
Q1472929,Q23781052,1,"Nasdaq, Inc.",Dentsply Sirona
Q66048,Q7934906,1,Deutsche Bank,Virtu Financial
Q16997126,Q663596,1,Intercept Pharmaceuticals,Gilead Sciences
Q1944412,Q3403513,1,MoneyGram,Principal Financial Group
Q193326,Q464996,1,Goldman Sachs,Nortel
Q2283,Q464996,1,Microsoft,Nortel
Q372657,Q464996,1,Credit Suisse,Nortel
Q1472929,Q632240,1,"Nasdaq, Inc.",Eli Lilly and Company
Q17143144,Q5123314,1,PacWest Bancorp,City National Bank
Q1359568,Q15589464,1,Alibaba Group,Dropbox Inc.
Q1023876,Q3067064,1,CME Group,Sociedad Química y Minera de Chile
Q1023876,Q333718,1,CME Group,Johnson & Johnson
Q3067064,Q333718,1,Sociedad Química y Minera de Chile,Johnson & Johnson
Q483637,Q5533818,1,Anadarko Petroleum,Genuine Parts Company
Q16829606,Q451476,1,Cimarex Energy,Scotiabank
Q2594130,Q5152510,1,Worthington Industries,Commercial Metals Company
Q105557,Q2837996,1,Embraer,Alliance Data
Q2274089,Q7742790,1,Wynn Resorts,The J.M. Smucker Company
Q1472929,Q4749580,1,"Nasdaq, Inc.",Amyris
Q192314,Q607131,1,JPMorgan Chase,MetLife
Q6049324,Q95,1,International Coal Group,Google
Q1359568,Q791285,1,Alibaba Group,Avon Products Inc.
Q248,Q791285,1,Intel,Avon Products Inc.
Q470156,Q53268,1,Cencora,Toyota
Q334204,Q7727445,1,Morgan Stanley,The Container Store
Q1411295,Q522617,1,Fidelity National Information Services,Invesco
Q1411295,Q7309325,1,Fidelity National Information Services,Regis Corporation
Q522617,Q7309325,1,Invesco,Regis Corporation
Q4972280,Q54173,1,Broadridge Financial Solutions,General Electric
Q4972280,Q81230,1,Broadridge Financial Solutions,Siemens
Q372657,Q931032,1,Credit Suisse,Kinder Morgan
Q4687934,Q54173,1,AerCap,General Electric
Q37158,Q744149,1,Starbucks,Wells Fargo
Q122141,Q44294,1,Vodafone,Ford Motor Company
Q44294,Q571779,1,Ford Motor Company,Liberty Global
Q1472929,Q1921579,1,"Nasdaq, Inc.",Meredith Corporation
Q3884,Q967265,1,Amazon,Kohl's
Q29739,Q3403513,1,International,Principal Financial Group
Q24908086,Q4906978,1,Washington Prime Group,Biglari Holdings Inc.
Q24908086,Q868587,1,Washington Prime Group,S&P Global
Q4906978,Q868587,1,Biglari Holdings Inc.,S&P Global
Q1472929,Q675585,1,"Nasdaq, Inc.",Moody's Corporation
Q2283,Q675585,1,Microsoft,Moody's Corporation
Q2283,Q910866,1,Microsoft,Humana
Q248,Q675585,1,Intel,Moody's Corporation
Q248,Q910866,1,Intel,Humana
Q312,Q910866,1,Apple Inc.,Humana
Q483551,Q675585,1,Walmart,Moody's Corporation
